energy_outage_outage_start_timestamp,energy_outage_outage_end_timestamp,energy_outage_utility_service_area_id,energy_outage_cause_category_code,energy_outage_customers_affected_count,energy_outage_customer_minutes_interrupted,energy_outage_saidi_minutes,energy_outage_saifi_frequency,energy_outage_momentary_interruptions_count,energy_outage_restoration_time_median_minutes,energy_outage_crew_dispatch_time_minutes,energy_outage_mutual_aid_crew_count,energy_outage_critical_facility_impact_flag,energy_outage_public_safety_power_shutdown_flag,energy_outage_storm_event_name,energy_outage_vegetation_related_flag,energy_outage_equipment_failure_flag,energy_outage_cyber_incident_flag,energy_outage_outage_notification_channel,energy_outage_after_action_report_id
2017-01-14T21:00:00,2017-01-15T10:55:00,AREA000334,VEGETATION,273322,228223870,525.97,3.754,40826,1504,211,1585,0,0,NONE,0,1,0,IVR,AAR0000334
2017-01-14T22:00:00,2017-01-17T20:57:00,AREA000335,EQUIPMENT,1662937,7079122809,662.53,2.359,21209,601,48,6976,0,0,DERECHO,0,1,0,SMS,AAR0000335
2017-01-14T23:00:00,2017-01-16T22:24:00,AREA000336,EQUIPMENT,68783,195618852,33.4,4.717,25518,923,195,4721,0,1,HURRICANE,0,0,0,EMAIL,AAR0000336
2017-01-15T00:00:00,2017-01-15T12:18:00,AREA000337,STORM,1328150,980174700,136.11,1.437,4880,2474,143,6056,0,0,NONE,1,0,0,SMS,AAR0000337
2017-01-15T01:00:00,2017-01-16T22:11:00,AREA000338,STORM,923948,2504823028,577.91,7.268,33278,2275,30,1354,0,0,NONE,0,1,0,EMAIL,AAR0000338
2017-01-15T02:00:00,2017-01-15T04:06:00,AREA000339,VEGETATION,1485466,187168716,800.08,4.014,27460,2986,19,6929,0,0,THUNDERSTORM,0,1,0,WEB,AAR0000339
2017-01-15T03:00:00,2017-01-17T16:19:00,AREA000340,LOAD_SHED,426469,1568979451,11.97,2.924,27917,1582,122,5314,0,0,THUNDERSTORM,1,0,0,APP_PUSH,AAR0000340
2017-01-15T04:00:00,2017-01-16T09:55:00,AREA000341,VEGETATION,988689,1774696755,304.6,5.169,17821,1277,125,4344,0,1,NONE,1,1,0,APP_PUSH,AAR0000341
2017-01-15T05:00:00,2017-01-16T16:02:00,AREA000342,OTHER,1162239,2443026378,288.36,7.05,11437,1022,137,1302,0,0,THUNDERSTORM,1,0,0,NONE,AAR0000342
2017-01-15T06:00:00,2017-01-18T02:18:00,AREA000343,LOAD_SHED,354354,1452142692,428.98,6.258,12234,843,178,1541,0,0,NONE,1,0,0,APP_PUSH,AAR0000343
2017-01-15T07:00:00,2017-01-17T02:36:00,AREA000344,VEGETATION,414460,1084227360,826.87,5.42,10787,2124,193,3921,0,0,WINTER_STORM,1,0,0,NONE,AAR0000344
2017-01-15T08:00:00,2017-01-16T02:29:00,AREA000345,FIRE,1591704,1765199736,560.8,7.855,30362,1706,164,7395,0,0,WINTER_STORM,0,0,0,EMAIL,AAR0000345
2017-01-15T09:00:00,2017-01-15T16:50:00,AREA000346,EQUIPMENT,1111158,522244260,54.1,7.215,44248,912,200,582,0,0,NONE,0,1,0,SMS,AAR0000346
2017-01-15T10:00:00,2017-01-16T22:53:00,AREA000347,MAINTENANCE,1532391,3391181283,866.6,1.233,42627,1357,59,6727,0,0,THUNDERSTORM,0,0,0,WEB,AAR0000347
2017-01-15T11:00:00,2017-01-16T19:44:00,AREA000348,STORM,419490,823878360,519.63,5.178,25017,1901,69,5639,0,0,NONE,1,0,0,EMAIL,AAR0000348
2017-01-15T12:00:00,2017-01-16T07:33:00,AREA000349,VEGETATION,141588,166082724,412.17,6.238,35024,928,203,6317,0,0,NONE,0,0,0,NONE,AAR0000349
2017-01-15T13:00:00,2017-01-17T21:29:00,AREA000350,STORM,638982,2165509998,96.55,2.433,14351,1248,33,2406,0,0,NONE,0,0,0,WEB,AAR0000350
2017-01-15T14:00:00,2017-01-15T21:08:00,AREA000351,OTHER,112993,48361004,482.46,4.662,10585,1408,51,7,0,0,WINTER_STORM,1,0,0,SMS,AAR0000351
2017-01-15T15:00:00,2017-01-18T07:50:00,AREA000352,VEGETATION,1717996,6683004440,454.57,6.449,33708,3010,11,838,1,0,WINTER_STORM,0,0,0,IVR,AAR0000352
2017-01-15T16:00:00,2017-01-17T00:24:00,AREA000353,LOAD_SHED,1296335,2520075240,714.1,6.759,20578,1902,106,7956,0,0,THUNDERSTORM,0,1,0,APP_PUSH,AAR0000353
2017-01-15T17:00:00,2017-01-17T06:50:00,AREA000354,VEGETATION,383687,870969490,701.04,6.563,13737,2845,181,1433,0,0,WINTER_STORM,0,0,0,NONE,AAR0000354
2017-01-15T18:00:00,2017-01-18T05:45:00,AREA000355,OTHER,428696,1536875160,571.69,5.571,35091,3824,72,1805,0,0,DERECHO,1,0,0,SMS,AAR0000355
2017-01-15T19:00:00,2017-01-17T05:52:00,AREA000356,VEGETATION,854864,1788375488,454.15,5.21,44686,3040,236,7102,0,0,WINTER_STORM,0,0,0,IVR,AAR0000356
2017-01-15T20:00:00,2017-01-16T15:24:00,AREA000357,STORM,285641,332486124,712.67,4.596,25579,1887,24,6819,1,0,NONE,0,0,0,WEB,AAR0000357
2017-01-15T21:00:00,2017-01-18T16:12:00,AREA000358,MAINTENANCE,1146725,4623595200,429.33,5.252,33014,1333,43,4166,1,0,WINTER_STORM,0,1,0,WEB,AAR0000358
2017-01-15T22:00:00,2017-01-17T21:02:00,AREA000359,VEGETATION,299969,846512518,606.83,6.662,34334,3814,200,3844,1,1,THUNDERSTORM,1,1,0,SMS,AAR0000359
2017-01-15T23:00:00,2017-01-16T13:10:00,AREA000360,EQUIPMENT,589269,500878650,918.09,6.382,15008,2741,153,7603,0,0,NONE,0,0,0,IVR,AAR0000360
2017-01-16T00:00:00,2017-01-17T23:51:00,AREA000361,STORM,776701,2229908571,831.24,5.037,37564,1053,217,3366,0,0,NONE,0,0,0,SMS,AAR0000361
2017-01-16T01:00:00,2017-01-18T15:44:00,AREA000362,STORM,1055820,3974106480,338.43,0.65,15132,2832,182,6145,0,0,NONE,0,0,0,NONE,AAR0000362
2017-01-16T02:00:00,2017-01-18T10:02:00,AREA000363,ANIMAL,1347531,4530399222,354.54,4.307,17210,718,214,7866,0,0,HURRICANE,1,0,0,EMAIL,AAR0000363
2017-01-16T03:00:00,2017-01-16T07:12:00,AREA000364,STORM,972096,244968192,434.62,5.29,35377,3958,209,7291,0,0,NONE,1,1,0,EMAIL,AAR0000364
2017-01-16T04:00:00,2017-01-16T05:41:00,AREA000365,VEGETATION,252459,25498359,295.13,2.748,14684,1672,224,3812,1,1,WINTER_STORM,0,1,0,WEB,AAR0000365
2017-01-16T05:00:00,2017-01-16T08:27:00,AREA000366,OTHER,1383296,286342272,687.38,6.03,19157,4320,175,2778,0,0,HURRICANE,1,1,0,WEB,AAR0000366
2017-01-16T06:00:00,2017-01-17T01:27:00,AREA000367,STORM,944588,1102334196,475.84,2.429,32121,2701,72,1341,1,1,NONE,0,1,0,WEB,AAR0000367
2017-01-16T07:00:00,2017-01-16T15:35:00,AREA000368,LOAD_SHED,1448292,745870380,160.27,6.803,42380,3707,140,2111,0,0,NONE,0,1,0,SMS,AAR0000368
2017-01-16T08:00:00,2017-01-17T19:34:00,AREA000369,OTHER,30007,64034938,841.54,0.718,22031,2811,170,42,1,0,THUNDERSTORM,0,0,0,EMAIL,AAR0000369
2017-01-16T09:00:00,2017-01-17T04:02:00,AREA000370,FIRE,395035,451129970,841.88,5.578,2931,250,121,5631,0,0,HURRICANE,1,0,0,WEB,AAR0000370
2017-01-16T10:00:00,2017-01-17T00:42:00,AREA000371,EQUIPMENT,1399017,1233932994,524.47,0.65,18274,1729,28,4327,0,0,WILDFIRE_SMOKE,0,1,0,SMS,AAR0000371
2017-01-16T11:00:00,2017-01-17T07:50:00,AREA000372,STORM,228222,285277500,238.99,5.791,26945,1525,79,6582,0,0,HEAT_WAVE,1,1,0,APP_PUSH,AAR0000372
2017-01-16T12:00:00,2017-01-19T11:34:00,AREA000373,VEGETATION,1227263,5269867322,710.17,5.911,35248,1207,148,6653,0,0,THUNDERSTORM,0,0,0,IVR,AAR0000373
2017-01-16T13:00:00,2017-01-17T11:28:00,AREA000374,ANIMAL,1663171,2241954508,831.2,5.119,36702,1394,188,262,0,0,NONE,0,1,0,EMAIL,AAR0000374
2017-01-16T14:00:00,2017-01-17T11:09:00,AREA000375,STORM,102017,129459573,685.42,0.535,42199,3548,187,6241,1,0,NONE,0,0,0,WEB,AAR0000375
2017-01-16T15:00:00,2017-01-17T21:13:00,AREA000376,STORM,1750287,3173270331,833.45,2.524,44666,4004,193,5493,0,0,THUNDERSTORM,1,0,0,APP_PUSH,AAR0000376
2017-01-16T16:00:00,2017-01-16T19:39:00,AREA000377,ANIMAL,1058545,231821355,438.83,3.481,44736,3340,59,1605,0,1,NONE,0,0,0,WEB,AAR0000377
2017-01-16T17:00:00,2017-01-18T01:34:00,AREA000378,FIRE,963654,1882979916,559.23,0.3,12416,381,112,1052,1,0,THUNDERSTORM,0,0,0,SMS,AAR0000378
2017-01-16T18:00:00,2017-01-17T19:09:00,AREA000379,ANIMAL,1297532,1957975788,378.4,2.069,38456,3344,49,1305,0,0,HURRICANE,0,1,0,SMS,AAR0000379
2017-01-16T19:00:00,2017-01-19T17:26:00,AREA000380,STORM,1381992,5840298192,585.46,2.299,24102,1826,118,2022,0,0,WILDFIRE_SMOKE,0,1,0,SMS,AAR0000380
2017-01-16T20:00:00,2017-01-17T13:08:00,AREA000381,EQUIPMENT,1661435,1707955180,920.9,7.115,32891,1527,19,570,0,1,WILDFIRE_SMOKE,0,0,0,WEB,AAR0000381
2017-01-16T21:00:00,2017-01-17T21:52:00,AREA000382,STORM,1188828,1773731376,561.6,7.731,26087,1111,112,2892,1,1,WILDFIRE_SMOKE,0,0,0,WEB,AAR0000382
2017-01-16T22:00:00,2017-01-17T17:15:00,AREA000383,EQUIPMENT,395019,456246945,844.25,5.004,37186,3831,65,1668,0,0,WINTER_STORM,0,0,0,WEB,AAR0000383
2017-01-16T23:00:00,2017-01-17T20:38:00,AREA000384,MAINTENANCE,1141213,1481294474,931.94,5.393,38524,2889,178,1607,0,0,WINTER_STORM,1,0,0,IVR,AAR0000384
2017-01-17T00:00:00,2017-01-17T10:09:00,AREA000385,MAINTENANCE,1739758,1059512622,213.66,6.056,12082,2369,38,2919,1,0,WINTER_STORM,1,1,0,SMS,AAR0000385
2017-01-17T01:00:00,2017-01-19T15:28:00,AREA000386,VEGETATION,553459,2074364332,105.34,3.296,5193,3662,21,6221,0,0,WILDFIRE_SMOKE,0,1,0,EMAIL,AAR0000386
2017-01-17T02:00:00,2017-01-19T03:02:00,AREA000387,OTHER,934088,2748086896,671.79,7.969,33182,1702,206,2215,0,0,WINTER_STORM,0,0,0,IVR,AAR0000387
2017-01-17T03:00:00,2017-01-18T06:35:00,AREA000388,FIRE,293803,486243965,415.13,5.876,2392,942,56,3875,0,1,THUNDERSTORM,0,0,0,WEB,AAR0000388
2017-01-17T04:00:00,2017-01-18T01:35:00,AREA000389,STORM,490426,635101670,37.84,3.35,3672,253,146,2178,0,0,HURRICANE,0,1,0,NONE,AAR0000389
2017-01-17T05:00:00,2017-01-19T20:57:00,AREA000390,STORM,1555570,5968722090,452.4,3.269,2227,3932,87,1552,0,0,NONE,0,1,0,EMAIL,AAR0000390
2017-01-17T06:00:00,2017-01-19T18:29:00,AREA000391,EQUIPMENT,1189786,4317733394,197.09,7.236,34870,1223,239,3357,0,0,THUNDERSTORM,0,1,0,SMS,AAR0000391
2017-01-17T07:00:00,2017-01-20T03:24:00,AREA000392,MAINTENANCE,77784,319225536,62.41,3.094,14963,2273,120,6534,0,0,WINTER_STORM,0,0,0,SMS,AAR0000392
2017-01-17T08:00:00,2017-01-20T00:30:00,AREA000393,ANIMAL,32532,125898840,819.12,7.075,11417,2746,167,443,0,0,NONE,0,1,0,EMAIL,AAR0000393
2017-01-17T09:00:00,2017-01-17T21:11:00,AREA000394,STORM,1460991,1067984421,274.67,5.535,31154,3803,201,2966,0,0,HURRICANE,0,0,0,SMS,AAR0000394
2017-01-17T10:00:00,2017-01-18T19:20:00,AREA000395,OTHER,975074,1950148000,690.45,1.388,8617,4035,119,3905,0,0,NONE,1,0,0,NONE,AAR0000395
2017-01-17T11:00:00,2017-01-18T07:45:00,AREA000396,STORM,173977,216601365,31.92,2.5,26837,1484,123,1048,0,0,WILDFIRE_SMOKE,0,0,0,WEB,AAR0000396
2017-01-17T12:00:00,2017-01-19T13:52:00,AREA000397,EQUIPMENT,644588,1928607296,230.93,7.856,6705,3233,125,1087,0,0,NONE,0,0,0,NONE,AAR0000397
2017-01-17T13:00:00,2017-01-19T08:18:00,AREA000398,ANIMAL,447802,1163389596,779.76,7.981,42234,2396,108,5053,0,0,HURRICANE,0,0,0,IVR,AAR0000398
2017-01-17T14:00:00,2017-01-19T21:55:00,AREA000399,OTHER,1586002,5321036710,926.69,2.34,43277,4271,99,6157,0,0,NONE,0,1,0,WEB,AAR0000399
2017-01-17T15:00:00,2017-01-20T00:34:00,AREA000400,MAINTENANCE,1539421,5317160134,756.51,5.771,22693,390,0,120,1,0,HEAT_WAVE,0,0,0,APP_PUSH,AAR0000400
2017-01-17T16:00:00,2017-01-20T13:57:00,AREA000401,EQUIPMENT,933554,3918126138,640.78,0.349,25214,2401,68,3989,0,0,THUNDERSTORM,0,0,0,WEB,AAR0000401
2017-01-17T17:00:00,2017-01-18T09:14:00,AREA000402,STORM,1518712,1479225488,123.94,7.481,25335,916,180,994,0,0,WINTER_STORM,1,1,0,EMAIL,AAR0000402
2017-01-17T18:00:00,2017-01-19T08:21:00,AREA000403,STORM,1244702,2864059302,221.93,5.537,10279,1857,231,1949,0,0,NONE,0,1,0,WEB,AAR0000403
2017-01-17T19:00:00,2017-01-18T22:05:00,AREA000404,STORM,1097041,1782691625,536.69,1.664,6536,2546,77,6375,0,0,HURRICANE,0,0,0,EMAIL,AAR0000404
2017-01-17T20:00:00,2017-01-20T06:43:00,AREA000405,STORM,620075,2184524225,817.4,2.261,22562,1042,205,534,0,0,WINTER_STORM,1,0,0,NONE,AAR0000405
2017-01-17T21:00:00,2017-01-19T06:25:00,AREA000406,LOAD_SHED,34131,68432655,732.48,4.053,2002,178,83,2015,0,0,HURRICANE,0,0,0,SMS,AAR0000406
2017-01-17T22:00:00,2017-01-18T04:28:00,AREA000407,CYBER,728835,282787980,400.27,4.86,26576,3929,219,7811,0,0,NONE,0,0,0,APP_PUSH,AAR0000407
2017-01-17T23:00:00,2017-01-20T18:23:00,AREA000408,VEGETATION,563571,2278517553,688.07,7.471,20205,537,164,993,0,0,NONE,0,1,0,SMS,AAR0000408
2017-01-18T00:00:00,2017-01-19T12:22:00,AREA000409,STORM,770281,1680753142,286.61,2.847,35068,25,152,7578,0,1,DERECHO,0,0,0,APP_PUSH,AAR0000409
2017-01-18T01:00:00,2017-01-18T10:39:00,AREA000410,EQUIPMENT,1161490,672502710,531.73,4.355,23062,1094,69,1840,0,0,NONE,1,0,0,NONE,AAR0000410
2017-01-18T02:00:00,2017-01-19T20:57:00,AREA000411,VEGETATION,723113,1863462201,96.75,4.049,20829,1437,22,874,0,0,NONE,0,1,0,WEB,AAR0000411
2017-01-18T03:00:00,2017-01-19T09:32:00,AREA000412,EQUIPMENT,386192,707503744,354.45,4.248,971,796,17,7004,0,0,HEAT_WAVE,0,0,0,NONE,AAR0000412
2017-01-18T04:00:00,2017-01-19T08:26:00,AREA000413,EQUIPMENT,614906,1049029636,181.85,4.578,9702,1881,65,819,1,0,NONE,0,0,0,SMS,AAR0000413
2017-01-18T05:00:00,2017-01-20T19:48:00,AREA000414,EQUIPMENT,385799,1453690632,632.07,4.59,8629,121,169,6458,0,0,WINTER_STORM,0,0,0,EMAIL,AAR0000414
2017-01-18T06:00:00,2017-01-21T04:27:00,AREA000415,STORM,1459496,6169289592,856.98,3.642,7172,1070,200,3155,0,0,NONE,0,0,0,EMAIL,AAR0000415
2017-01-18T07:00:00,2017-01-20T22:00:00,AREA000416,EQUIPMENT,1750625,6617362500,920.64,4.491,13570,747,222,1925,1,0,HEAT_WAVE,0,0,0,WEB,AAR0000416
2017-01-18T08:00:00,2017-01-18T23:46:00,AREA000417,STORM,572624,541702304,273.18,0.829,36016,1762,232,4386,0,0,WINTER_STORM,0,1,0,SMS,AAR0000417
2017-01-18T09:00:00,2017-01-18T12:22:00,AREA000418,LOAD_SHED,1207318,243878236,865.11,5.295,26355,1908,111,2781,0,1,NONE,0,0,0,SMS,AAR0000418
2017-01-18T10:00:00,2017-01-19T16:26:00,AREA000419,EQUIPMENT,530908,969438008,286.89,3.103,22972,867,31,6989,0,0,NONE,0,0,0,IVR,AAR0000419
2017-01-18T11:00:00,2017-01-19T02:29:00,AREA000420,VEGETATION,1124901,1045033029,532.03,2.501,15548,2929,117,6947,0,0,NONE,1,1,0,SMS,AAR0000420
2017-01-18T12:00:00,2017-01-20T15:39:00,AREA000421,STORM,1029805,3191365695,376.75,1.995,41178,1117,44,2069,0,0,HEAT_WAVE,1,1,0,WEB,AAR0000421
2017-01-18T13:00:00,2017-01-18T17:05:00,AREA000422,STORM,1310847,321157515,382.75,7.807,33859,3993,218,5937,0,0,WILDFIRE_SMOKE,1,0,0,IVR,AAR0000422
2017-01-18T14:00:00,2017-01-19T01:38:00,AREA000423,STORM,419015,292472470,711.57,5.594,18302,245,143,2599,1,0,NONE,0,1,0,IVR,AAR0000423
2017-01-18T15:00:00,2017-01-19T07:34:00,AREA000424,ANIMAL,1762913,1752335522,776.63,7.961,26015,1130,225,7022,0,0,THUNDERSTORM,0,1,0,APP_PUSH,AAR0000424
2017-01-18T16:00:00,2017-01-21T13:41:00,AREA000425,EQUIPMENT,1133566,4739439446,947.27,4.1,7119,1411,126,4080,0,0,HEAT_WAVE,0,0,0,EMAIL,AAR0000425
2017-01-18T17:00:00,2017-01-21T10:55:00,AREA000426,OTHER,478222,1891368010,406.51,2.845,16798,1323,109,512,0,1,THUNDERSTORM,0,1,0,NONE,AAR0000426
2017-01-18T18:00:00,2017-01-19T08:25:00,AREA000427,VEGETATION,587553,508233345,97.93,4.785,19718,164,8,6678,0,0,NONE,0,0,0,SMS,AAR0000427
2017-01-18T19:00:00,2017-01-21T03:15:00,AREA000428,OTHER,1609934,5433527250,614.79,3.739,25244,3532,202,4576,0,0,NONE,0,0,0,SMS,AAR0000428
2017-01-18T20:00:00,2017-01-21T04:52:00,AREA000429,STORM,488782,1667724184,78.0,7.702,29272,131,225,4340,1,0,NONE,0,0,0,APP_PUSH,AAR0000429
2017-01-18T21:00:00,2017-01-19T10:07:00,AREA000430,LOAD_SHED,375819,295769553,341.38,6.734,17859,3144,78,1986,1,0,NONE,1,1,0,SMS,AAR0000430
2017-01-18T22:00:00,2017-01-19T11:48:00,AREA000431,LOAD_SHED,889573,736566444,89.57,4.064,27539,1553,154,2448,0,0,NONE,1,0,0,APP_PUSH,AAR0000431
2017-01-18T23:00:00,2017-01-20T11:34:00,AREA000432,EQUIPMENT,183389,402355466,584.23,0.592,3531,4282,89,5310,0,0,HURRICANE,1,1,0,EMAIL,AAR0000432
2017-01-19T00:00:00,2017-01-20T16:33:00,AREA000433,STORM,365077,888232341,228.82,2.862,9557,1505,137,3060,0,1,HURRICANE,0,1,0,WEB,AAR0000433
2017-01-19T01:00:00,2017-01-21T11:49:00,AREA000434,VEGETATION,694938,2452436202,303.34,5.578,8530,3575,4,7509,0,0,WINTER_STORM,1,0,0,WEB,AAR0000434
2017-01-19T02:00:00,2017-01-20T08:40:00,AREA000435,STORM,805104,1481391360,611.43,7.866,8453,4031,194,3690,1,0,NONE,0,0,0,NONE,AAR0000435
2017-01-19T03:00:00,2017-01-20T04:25:00,AREA000436,EQUIPMENT,852139,1299511975,356.74,3.005,39773,2199,144,1905,0,0,WINTER_STORM,0,0,0,EMAIL,AAR0000436
2017-01-19T04:00:00,2017-01-22T00:28:00,AREA000437,STORM,1776233,7296765164,198.49,4.111,29148,4062,136,4699,0,0,NONE,1,0,0,WEB,AAR0000437
2017-01-19T05:00:00,2017-01-20T06:06:00,AREA000438,EQUIPMENT,865432,1303340592,369.19,7.219,10440,2999,199,5648,0,0,NONE,1,1,0,APP_PUSH,AAR0000438
2017-01-19T06:00:00,2017-01-21T15:51:00,AREA000439,MAINTENANCE,606549,2105331579,156.27,3.538,33113,211,217,902,0,1,NONE,0,1,0,IVR,AAR0000439
2017-01-19T07:00:00,2017-01-20T08:39:00,AREA000440,LOAD_SHED,1431098,2202459822,776.6,2.417,43020,4182,138,7984,0,0,WILDFIRE_SMOKE,1,0,0,APP_PUSH,AAR0000440
2017-01-19T08:00:00,2017-01-21T06:58:00,AREA000441,VEGETATION,1482529,4177766722,433.99,2.119,30280,2214,219,5763,0,0,WINTER_STORM,0,0,0,SMS,AAR0000441
2017-01-19T09:00:00,2017-01-20T02:11:00,AREA000442,MAINTENANCE,471707,486329917,750.93,1.64,16975,999,125,3825,0,0,THUNDERSTORM,0,0,0,WEB,AAR0000442
2017-01-19T10:00:00,2017-01-19T16:41:00,AREA000443,OTHER,1435955,575817955,945.8,5.502,15348,1744,63,2686,0,0,WINTER_STORM,1,1,0,NONE,AAR0000443
2017-01-19T11:00:00,2017-01-20T16:33:00,AREA000444,MAINTENANCE,908505,1610779365,126.3,2.424,13971,444,89,3704,0,0,WINTER_STORM,0,0,0,WEB,AAR0000444
2017-01-19T12:00:00,2017-01-19T13:16:00,AREA000445,OTHER,1413864,107453664,251.75,2.242,38125,2388,208,6439,0,0,WINTER_STORM,0,0,0,IVR,AAR0000445
2017-01-19T13:00:00,2017-01-21T22:34:00,AREA000446,EQUIPMENT,280424,968584496,686.14,3.543,2042,3660,147,5100,0,0,WINTER_STORM,1,1,0,APP_PUSH,AAR0000446
2017-01-19T14:00:00,2017-01-20T00:29:00,AREA000447,STORM,1407962,885608098,58.42,4.306,21815,352,173,2734,0,1,THUNDERSTORM,1,1,0,WEB,AAR0000447
2017-01-19T15:00:00,2017-01-20T00:32:00,AREA000448,OTHER,1545649,884111228,217.66,6.024,20707,2625,125,3078,0,0,DERECHO,0,0,0,APP_PUSH,AAR0000448
2017-01-19T16:00:00,2017-01-22T00:47:00,AREA000449,VEGETATION,198323,675686461,881.48,5.954,41413,1580,44,389,1,0,THUNDERSTORM,0,0,0,APP_PUSH,AAR0000449
2017-01-19T17:00:00,2017-01-22T13:43:00,AREA000450,EQUIPMENT,800536,3300609928,390.47,0.562,20891,2186,225,4423,1,0,WINTER_STORM,0,0,0,EMAIL,AAR0000450
2017-01-19T18:00:00,2017-01-20T14:32:00,AREA000451,OTHER,415127,511436464,564.43,5.28,37583,3297,149,5176,0,0,NONE,0,0,0,WEB,AAR0000451
2017-01-19T19:00:00,2017-01-21T19:12:00,AREA000452,FIRE,1723995,4985793540,159.95,1.293,22966,1930,227,6481,0,0,THUNDERSTORM,0,1,0,IVR,AAR0000452
2017-01-19T20:00:00,2017-01-22T02:40:00,AREA000453,FIRE,1570541,5151374480,532.61,4.938,34310,2437,21,5789,0,0,NONE,0,0,0,SMS,AAR0000453
2017-01-19T21:00:00,2017-01-21T18:54:00,AREA000454,VEGETATION,1508635,4154780790,83.88,1.773,26296,744,177,5318,1,0,NONE,1,1,0,WEB,AAR0000454
2017-01-19T22:00:00,2017-01-21T16:00:00,AREA000455,MAINTENANCE,567277,1429538040,488.96,1.496,1915,303,199,4718,0,0,HURRICANE,0,0,0,WEB,AAR0000455
2017-01-19T23:00:00,2017-01-22T05:24:00,AREA000456,EQUIPMENT,184427,601969728,414.08,7.665,41245,2469,85,549,0,0,NONE,0,0,0,NONE,AAR0000456
2017-01-20T00:00:00,2017-01-20T07:59:00,AREA000457,VEGETATION,1238059,593030261,108.16,7.951,16793,3384,143,6017,1,0,DERECHO,0,1,0,EMAIL,AAR0000457
2017-01-20T01:00:00,2017-01-22T13:06:00,AREA000458,STORM,1454315,5244259890,601.29,2.412,41042,3520,99,1256,0,0,THUNDERSTORM,1,1,0,EMAIL,AAR0000458
2017-01-20T02:00:00,2017-01-22T01:55:00,AREA000459,STORM,1290256,3709486000,346.13,2.671,38823,4176,205,1623,0,0,NONE,0,0,0,SMS,AAR0000459
2017-01-20T03:00:00,2017-01-22T02:34:00,AREA000460,STORM,125245,357449230,58.95,0.948,44945,295,121,6048,0,0,NONE,1,0,0,APP_PUSH,AAR0000460
2017-01-20T04:00:00,2017-01-21T00:40:00,AREA000461,EQUIPMENT,360174,446615760,122.7,4.777,913,1531,142,4061,0,0,NONE,0,0,0,EMAIL,AAR0000461
2017-01-20T05:00:00,2017-01-21T02:28:00,AREA000462,STORM,108389,139605032,620.69,5.543,5916,3183,156,6521,0,0,NONE,1,1,0,IVR,AAR0000462
2017-01-20T06:00:00,2017-01-22T18:27:00,AREA000463,VEGETATION,1183799,4293638973,30.75,5.905,9561,3977,205,5455,0,0,NONE,0,0,0,NONE,AAR0000463
2017-01-20T07:00:00,2017-01-23T04:46:00,AREA000464,VEGETATION,802987,3361303582,370.74,3.292,43884,401,119,6279,0,1,HEAT_WAVE,1,1,0,WEB,AAR0000464
2017-01-20T08:00:00,2017-01-22T14:57:00,AREA000465,STORM,1742594,5745332418,585.37,7.997,5314,3713,174,3014,0,0,NONE,0,0,0,WEB,AAR0000465
2017-01-20T09:00:00,2017-01-20T22:35:00,AREA000466,LOAD_SHED,1705238,1389768970,852.68,7.943,1138,1689,1,532,0,0,NONE,0,0,0,WEB,AAR0000466
2017-01-20T10:00:00,2017-01-23T04:28:00,AREA000467,EQUIPMENT,928777,3703962676,528.83,5.559,22537,3235,74,6397,0,0,NONE,1,0,0,APP_PUSH,AAR0000467
2017-01-20T11:00:00,2017-01-20T15:38:00,AREA000468,ANIMAL,594482,165265996,242.18,2.167,38203,1038,154,5837,0,0,DERECHO,0,0,0,EMAIL,AAR0000468
2017-01-20T12:00:00,2017-01-23T11:11:00,AREA000469,EQUIPMENT,1190992,5086726832,314.1,1.806,37834,2709,237,7609,0,0,THUNDERSTORM,0,1,0,EMAIL,AAR0000469
2017-01-20T13:00:00,2017-01-21T22:10:00,AREA000470,EQUIPMENT,747793,1488108070,137.32,3.989,35266,1920,183,3919,0,1,THUNDERSTORM,0,0,0,WEB,AAR0000470
2017-01-20T14:00:00,2017-01-23T02:15:00,AREA000471,LOAD_SHED,536877,1940810355,316.74,6.918,9408,2986,70,183,0,1,NONE,0,1,0,SMS,AAR0000471
2017-01-20T15:00:00,2017-01-22T16:15:00,AREA000472,VEGETATION,412749,1219673295,362.07,6.076,27278,1357,227,7821,0,0,NONE,0,1,0,IVR,AAR0000472
2017-01-20T16:00:00,2017-01-20T17:27:00,AREA000473,STORM,821589,71478243,363.38,7.787,16373,4089,22,4655,0,0,NONE,0,0,0,WEB,AAR0000473
2017-01-20T17:00:00,2017-01-22T23:19:00,AREA000474,VEGETATION,1358563,4427556817,724.71,4.88,34410,4320,226,4934,0,0,THUNDERSTORM,0,1,0,WEB,AAR0000474
2017-01-20T18:00:00,2017-01-22T20:59:00,AREA000475,OTHER,723808,2214128672,760.54,2.738,2507,673,211,1136,0,0,HURRICANE,0,1,0,SMS,AAR0000475
2017-01-20T19:00:00,2017-01-23T02:19:00,AREA000476,MAINTENANCE,763344,2533538736,133.8,1.87,34852,2412,6,1056,0,0,WINTER_STORM,0,0,0,APP_PUSH,AAR0000476
2017-01-20T20:00:00,2017-01-21T00:50:00,AREA000477,EQUIPMENT,368332,106816280,377.0,3.904,33014,598,22,2036,0,0,NONE,1,0,0,EMAIL,AAR0000477
2017-01-20T21:00:00,2017-01-22T16:51:00,AREA000478,OTHER,45494,119694714,613.51,3.814,29573,1536,53,5892,0,0,WINTER_STORM,0,0,0,EMAIL,AAR0000478
