tech_perf_test_timestamp,tech_perf_test_platform,tech_perf_asn_number,tech_perf_isp_brand_code,tech_perf_connection_type_code,tech_perf_download_mbps_measured,tech_perf_upload_mbps_measured,tech_perf_latency_ms,tech_perf_jitter_ms,tech_perf_packet_loss_pct,tech_perf_video_stream_quality_score,tech_perf_webpage_load_time_ms,tech_perf_peak_hour_congestion_index,tech_perf_ipv6_enabled_flag,tech_perf_dns_resolution_ms,tech_perf_bufferbloat_ms,tech_perf_outage_minutes_month,tech_perf_maintenance_window_minutes,tech_perf_router_model_hash,tech_perf_measurement_confidence_grade
2022-01-10 00:27:00,MOBILE_APP,63388,ISP_C,FIBER,119.11,49.69,104.42,38.48,2.292,73.91,7669.6,0.4075,1,298.58,882.8,955,597,08f2bc65ac172083,C
2022-01-10 01:04:00,WEB,40050,ISP_C,FIBER,95.56,68.6,71.92,13.94,7.483,38.01,8186.8,0.906,0,105.97,217.2,2043,1607,7e5742037d86e914,D
2022-01-10 01:41:00,MOBILE_APP,17248,ISP_B,FIBER,29.35,8.36,128.22,31.51,0.937,61.73,14249.1,0.2467,0,221.53,207.9,390,373,420336ecc2c740cf,C
2022-01-10 02:18:00,MOBILE_APP,14203,ISP_D,FIBER,72.83,43.48,88.85,30.05,2.111,15.12,1971.8,0.0102,0,289.99,290.3,2103,257,8018055066e2ce0e,B
2022-01-10 02:55:00,DESKTOP_AGENT,4909,ISP_D,CABLE,18.78,8.33,103.97,50.82,0.995,59.82,5944.4,0.9586,0,151.43,1173.5,2347,1961,e0e8788a4bea5e53,D
2022-01-10 03:32:00,WEB,53803,ISP_A,FIBER,29.16,11.36,20.45,65.59,3.865,7.66,7305.0,0.7535,1,293.59,1249.3,1173,1159,43602a12201ab4fd,F
2022-01-10 04:09:00,WEB,46237,ISP_B,CABLE,89.18,46.21,166.19,61.32,0.879,2.11,9436.6,0.7177,0,100.49,1075.8,944,136,e38e919445f784ad,B
2022-01-10 04:46:00,DESKTOP_AGENT,14293,ISP_C,SATELLITE,89.45,44.98,43.58,37.19,5.498,39.47,16298.8,0.0881,0,82.94,772.0,147,1538,ac87b88b060ab2e6,B
2022-01-10 05:23:00,MOBILE_APP,4089,ISP_G,CABLE,56.8,15.24,162.59,72.53,4.121,75.4,14735.9,0.4871,1,70.66,9.3,1680,1857,4464960d66b1cd50,B
2022-01-10 06:00:00,DESKTOP_AGENT,44454,ISP_E,SATELLITE,52.43,23.88,7.2,36.33,6.622,80.25,9733.3,0.7293,0,116.62,450.2,1912,1692,11866197c052e2f2,A
2022-01-10 06:37:00,CPE_AGENT,14824,ISP_B,CELLULAR,49.96,22.62,152.23,21.64,1.303,72.7,3719.4,0.7618,0,175.98,729.4,594,1046,b4906f3759471d7e,B
2022-01-10 07:14:00,WEB,26138,ISP_G,CABLE,101.81,33.05,112.6,71.59,5.9,9.89,17619.9,0.3367,1,58.25,1064.8,1132,60,caf5cda17eb492c1,A
2022-01-10 07:51:00,CPE_AGENT,16561,ISP_D,FIXED_WIRELESS,58.75,28.88,232.27,10.74,1.935,92.15,7912.3,0.3261,0,96.32,762.4,1222,887,1bcd76547828ad78,B
2022-01-10 08:28:00,WEB,8077,ISP_A,CABLE,48.68,15.21,76.25,56.89,6.911,93.81,9048.8,0.865,0,293.28,506.3,665,2150,5786efd67ddfe309,D
2022-01-10 09:05:00,WEB,46705,ISP_G,SATELLITE,57.04,15.27,20.56,35.18,0.005,55.75,11170.5,0.4658,1,272.18,548.6,2148,744,007b7a17dbe1708b,B
2022-01-10 09:42:00,MOBILE_APP,10144,ISP_D,FIBER,41.94,20.78,147.74,54.67,3.653,86.05,667.0,0.1434,0,304.3,682.9,1929,1404,3b61c45c4f047357,D
2022-01-10 10:19:00,MOBILE_APP,60831,ISP_D,DSL,106.8,28.11,200.96,18.41,3.588,74.1,13454.0,0.0508,1,130.46,93.9,1179,1339,a067add8c5541dd0,A
2022-01-10 10:56:00,WEB,22878,ISP_B,FIBER,49.0,33.44,30.63,6.69,0.32,69.01,6242.3,0.7098,0,208.27,163.6,1399,16,7453b0a9cdfbc7d2,A
2022-01-10 11:33:00,ROUTER_PROBE,60088,ISP_B,FIXED_WIRELESS,31.14,14.63,141.91,71.64,1.409,74.26,1230.7,0.3165,1,235.66,914.4,748,2317,f6144a2e9981c8d2,C
2022-01-10 12:10:00,MOBILE_APP,39674,ISP_C,CELLULAR,45.83,24.49,191.5,45.38,4.231,84.32,5331.4,0.4808,1,129.84,209.0,2034,38,a45313999e9ae558,B
2022-01-10 12:47:00,MOBILE_APP,7701,ISP_E,FIXED_WIRELESS,114.59,32.46,248.19,22.16,0.462,68.39,2832.5,0.0836,0,218.34,1469.4,1308,336,1620be78ef580bd4,F
2022-01-10 13:24:00,MOBILE_APP,41294,ISP_C,DSL,52.53,6.27,197.77,55.19,8.0,17.74,5409.5,0.3571,1,206.64,285.4,866,74,19ceef51f5d6bcb2,B
2022-01-10 14:01:00,DESKTOP_AGENT,64205,ISP_D,FIBER,40.4,6.12,214.67,40.16,6.742,22.86,17552.9,0.2316,1,167.84,1044.2,1501,88,4dec89709069d855,B
2022-01-10 14:38:00,MOBILE_APP,34801,ISP_F,FIXED_WIRELESS,84.54,30.72,229.26,18.14,6.175,57.98,14547.3,0.9539,1,292.52,150.7,938,1977,a4a13d9e5f7f5c7f,D
2022-01-10 15:15:00,WEB,56942,ISP_B,FIBER,28.1,16.43,76.83,4.16,0.02,22.26,14123.8,0.8004,1,109.36,582.4,407,1577,b1c5b67c975c1aa2,B
2022-01-10 15:52:00,ROUTER_PROBE,27360,ISP_G,DSL,76.9,55.29,239.92,64.63,1.672,97.02,14688.5,0.115,1,115.34,350.8,864,797,3f9f43b2ba1b1d1d,A
2022-01-10 16:29:00,ROUTER_PROBE,51810,ISP_F,CELLULAR,154.17,98.01,121.42,72.72,7.488,8.93,3563.1,0.0348,1,227.17,338.1,2277,753,aea4d336bd28155a,B
2022-01-10 17:06:00,WEB,25499,ISP_B,FIBER,39.01,8.93,9.5,3.99,2.273,35.41,6327.7,0.0676,1,61.79,25.6,1138,204,5689ff17ce1c0752,C
2022-01-10 17:43:00,DESKTOP_AGENT,48735,ISP_C,FIBER,28.89,16.65,148.92,17.39,7.89,62.37,5512.1,0.6956,0,343.49,1201.1,2216,538,3fc229f335112f3d,A
2022-01-10 18:20:00,WEB,16998,ISP_C,SATELLITE,40.87,18.76,153.55,45.47,6.069,61.17,16925.0,0.9986,0,240.58,400.4,1119,2151,b40b2d7917776a88,D
2022-01-10 18:57:00,WEB,46542,ISP_F,FIXED_WIRELESS,68.52,4.36,77.79,14.9,0.144,37.78,9612.4,0.3959,0,246.04,549.2,871,931,b9e83fef685edbcc,C
2022-01-10 19:34:00,DESKTOP_AGENT,16954,ISP_B,DSL,106.91,72.3,56.21,2.93,4.789,86.89,15357.9,0.2564,0,87.12,1486.5,1122,2234,18a3221c2bcff715,D
2022-01-10 20:11:00,MOBILE_APP,16307,ISP_A,CELLULAR,68.31,39.59,79.07,18.63,1.659,85.01,5347.0,0.7351,0,268.33,1470.4,1505,57,fef89c858b0cc3e7,A
2022-01-10 20:48:00,MOBILE_APP,50808,ISP_C,CELLULAR,27.84,14.53,89.15,2.64,2.865,44.95,14537.8,0.4472,1,130.56,550.5,1942,555,69c629f26bfdeba6,C
2022-01-10 21:25:00,CPE_AGENT,31533,ISP_D,FIBER,47.91,28.56,216.42,22.5,6.087,73.78,10744.1,0.0761,1,90.79,1384.4,1292,2368,dfe9610093c8c390,C
2022-01-10 22:02:00,MOBILE_APP,15071,ISP_A,DSL,106.55,74.54,100.38,43.42,3.526,40.18,9027.7,0.8582,0,46.3,1011.4,1742,2036,47468ac029da640b,A
2022-01-10 22:39:00,MOBILE_APP,63656,ISP_C,FIBER,104.17,32.74,160.82,52.26,3.43,24.22,4920.8,0.9223,1,316.4,1386.2,58,581,3ca343277645b0ed,D
2022-01-10 23:16:00,WEB,29744,ISP_D,FIBER,63.82,35.82,139.97,63.61,4.596,72.42,14364.6,0.0736,1,324.9,689.5,965,1974,9f926cfd52cde8cb,B
2022-01-10 23:53:00,DESKTOP_AGENT,31548,ISP_E,DSL,143.9,78.9,107.24,32.36,1.102,87.52,11167.5,0.4458,0,89.23,716.9,2200,464,89c9955be4e99b56,A
2022-01-11 00:30:00,WEB,56391,ISP_E,CABLE,74.38,8.53,92.89,65.63,5.217,87.28,9160.0,0.1368,1,269.17,1059.9,716,1846,d7ca7cc04c9954d0,C
2022-01-11 01:07:00,MOBILE_APP,16844,ISP_B,CABLE,81.9,34.07,189.55,33.56,2.095,5.32,8851.6,0.6076,0,146.38,304.3,367,1008,49fcbb1efefb07da,B
2022-01-11 01:44:00,MOBILE_APP,22921,ISP_C,DSL,114.42,28.33,76.36,30.54,7.504,9.43,16604.2,0.7198,1,137.04,1029.5,1078,2206,c5f279d4b08cb0fb,B
2022-01-11 02:21:00,MOBILE_APP,27678,ISP_F,FIBER,178.36,120.73,56.89,52.35,0.236,2.9,15754.7,0.8956,1,271.32,57.3,2265,708,f0b43de1f7761c3a,D
2022-01-11 02:58:00,MOBILE_APP,52964,ISP_C,FIBER,53.21,24.1,160.93,8.59,3.23,22.49,16650.9,0.8955,0,67.09,931.8,1021,969,198444cec4e5ab9e,A
2022-01-11 03:35:00,MOBILE_APP,61051,ISP_D,FIXED_WIRELESS,56.16,41.36,179.58,59.32,2.807,24.56,3497.7,0.9323,1,76.33,425.5,672,176,bf29279c49e06e21,B
2022-01-11 04:12:00,ROUTER_PROBE,24866,ISP_F,CABLE,20.45,9.38,191.46,57.65,1.514,57.27,7269.9,0.5049,1,77.9,1217.3,319,1851,9c1153c3b10da40b,C
2022-01-11 04:49:00,WEB,14956,ISP_C,DSL,26.97,18.25,119.58,70.71,1.386,52.56,391.8,0.2206,0,117.34,1117.3,501,954,226150e2e9438208,F
2022-01-11 05:26:00,DESKTOP_AGENT,21704,ISP_D,CABLE,54.14,36.25,100.86,18.26,7.584,41.67,6976.3,0.4398,1,301.69,939.1,1883,211,ad07226fe9248150,B
2022-01-11 06:03:00,WEB,24559,ISP_B,CABLE,55.46,34.39,214.79,47.93,1.552,12.23,2715.7,0.2588,0,225.75,629.4,163,1562,8fbc06e0d0d96e71,C
2022-01-11 06:40:00,WEB,7132,ISP_G,FIBER,46.93,33.9,74.76,74.69,0.362,22.41,4616.1,0.5965,0,228.36,1375.4,575,1798,a6e56a890a15f84b,F
2022-01-11 07:17:00,MOBILE_APP,46726,ISP_G,FIBER,51.92,37.88,23.54,24.28,5.274,2.24,11546.0,0.8265,1,80.0,1465.2,240,32,434cc64de52de171,A
2022-01-11 07:54:00,DESKTOP_AGENT,11700,ISP_C,CABLE,51.14,26.4,61.72,72.75,3.922,63.67,14783.9,0.7989,1,175.03,162.1,150,451,45e6ee94273b8891,C
2022-01-11 08:31:00,ROUTER_PROBE,42128,ISP_G,CABLE,47.04,27.64,229.37,27.31,2.491,9.24,8978.8,0.5672,1,78.23,481.1,20,2260,10498cf941272270,C
2022-01-11 09:08:00,MOBILE_APP,44946,ISP_G,FIXED_WIRELESS,65.74,7.07,230.13,32.47,2.85,90.33,11152.9,0.3048,1,200.07,1342.7,1600,1809,fa2ab56efd5c7c8f,A
2022-01-11 09:45:00,MOBILE_APP,15370,ISP_G,CABLE,115.74,33.42,211.62,40.62,6.027,93.0,6719.3,0.7243,1,327.35,762.4,1134,931,3ceb12fc95949803,A
2022-01-11 10:22:00,MOBILE_APP,49503,ISP_B,FIBER,42.79,29.39,242.91,3.96,2.513,51.49,3354.2,0.1354,1,7.34,437.1,688,1512,4f0e02d931915d5f,B
2022-01-11 10:59:00,DESKTOP_AGENT,58742,ISP_B,CABLE,33.47,16.52,206.09,61.6,3.237,36.18,13453.2,0.3803,1,339.15,1399.0,2132,2338,4f82e85ffc6bb8c7,A
2022-01-11 11:36:00,MOBILE_APP,3600,ISP_C,DSL,79.69,56.17,143.78,10.11,1.933,64.13,17094.8,0.4911,1,201.09,1366.7,2140,1177,3c41584c9102b281,B
2022-01-11 12:13:00,WEB,21187,ISP_E,FIXED_WIRELESS,63.53,17.47,103.25,10.9,7.244,66.09,3886.6,0.2392,0,204.51,798.8,139,1489,1667b8f68008968b,B
2022-01-11 12:50:00,WEB,38530,ISP_E,FIXED_WIRELESS,89.26,64.07,119.35,57.9,7.371,96.94,5966.3,0.6178,0,177.57,876.6,984,609,83c76b3bd7853a75,D
2022-01-11 13:27:00,DESKTOP_AGENT,44726,ISP_D,FIXED_WIRELESS,74.57,53.5,42.18,20.83,0.591,55.42,10822.0,0.0568,0,21.23,371.8,1567,2117,c60e4c593933cdcd,C
2022-01-11 14:04:00,MOBILE_APP,11742,ISP_G,FIXED_WIRELESS,118.3,64.48,242.98,48.94,2.814,30.54,12941.0,0.1769,1,51.06,774.3,1153,652,0436da27ae70ed63,B
2022-01-11 14:41:00,WEB,49652,ISP_B,DSL,31.39,3.43,119.89,63.04,1.254,88.86,619.5,0.3117,0,74.1,890.2,1888,1935,2e0e4f0fc74a8e6d,B
2022-01-11 15:18:00,DESKTOP_AGENT,32122,ISP_B,CELLULAR,102.5,54.36,37.32,50.38,4.999,96.56,14729.7,0.9257,1,45.8,979.3,1052,725,6cc100c24dddf63a,B
2022-01-11 15:55:00,CPE_AGENT,39400,ISP_A,CABLE,60.02,40.58,108.02,63.44,6.553,43.5,17139.0,0.8603,1,78.78,1355.7,135,2242,16ea8efa816d52cb,C
2022-01-11 16:32:00,WEB,54115,ISP_E,FIBER,55.72,25.39,76.95,45.52,2.057,25.11,9596.5,0.5851,0,210.93,1366.9,2030,1482,f8e2f58f8e4bd656,A
2022-01-11 17:09:00,MOBILE_APP,44913,ISP_C,CELLULAR,108.83,72.39,17.28,67.79,7.806,82.36,5681.5,0.222,1,11.1,523.4,1834,540,46cbf9284e9e8837,A
2022-01-11 17:46:00,MOBILE_APP,56432,ISP_G,CELLULAR,37.44,8.38,63.79,43.74,5.372,0.07,6732.3,0.149,1,333.1,1272.9,443,447,5601cdb8d1cb726a,C
2022-01-11 18:23:00,DESKTOP_AGENT,58289,ISP_E,CELLULAR,36.58,16.53,169.05,72.33,0.316,32.48,16418.0,0.8601,1,67.83,1013.6,473,623,e4d7394fdb31f32d,A
2022-01-11 19:00:00,WEB,35364,ISP_C,FIXED_WIRELESS,132.04,19.73,205.4,17.6,1.389,23.16,6360.9,0.757,0,304.14,728.3,1916,932,dc21fd9df81c8fd7,A
2022-01-11 19:37:00,WEB,15338,ISP_D,FIBER,233.24,161.24,188.22,15.51,4.064,70.1,12804.5,0.7164,1,73.22,1349.4,2344,1802,0e3c2abfea99a653,B
2022-01-11 20:14:00,WEB,59397,ISP_B,FIBER,74.67,10.17,143.82,1.88,2.711,20.24,17154.1,0.3197,1,115.82,289.6,682,898,bdb88da2a5946929,C
2022-01-11 20:51:00,WEB,31122,ISP_F,CABLE,97.32,25.05,53.95,77.9,1.858,98.47,12557.2,0.385,0,236.28,618.8,1951,460,13309c02a0bbd175,B
2022-01-11 21:28:00,WEB,5745,ISP_B,FIBER,117.14,21.11,135.08,20.54,1.215,29.48,9499.4,0.735,1,316.72,120.9,1153,1354,033bdcaac541443d,D
2022-01-11 22:05:00,MOBILE_APP,54868,ISP_B,FIBER,34.7,18.1,36.8,11.44,4.903,20.71,11759.3,0.9333,1,30.53,78.7,689,1441,79ec8a1742a60362,D
2022-01-11 22:42:00,WEB,59337,ISP_B,FIBER,33.67,23.09,137.28,17.75,3.453,34.23,11785.3,0.7847,1,182.79,1481.0,1089,1203,b7319fd09079bfab,C
2022-01-11 23:19:00,ROUTER_PROBE,19730,ISP_C,FIXED_WIRELESS,86.33,5.43,122.16,73.86,7.477,78.26,3058.8,0.6866,1,61.31,294.2,2072,1603,23494dac53d77d4c,A
2022-01-11 23:56:00,WEB,51473,ISP_G,FIBER,46.87,31.55,145.85,8.46,6.908,88.23,2240.2,0.8543,1,311.74,1294.4,1312,431,38d2bc04267bf38a,B
2022-01-12 00:33:00,MOBILE_APP,37638,ISP_C,CELLULAR,47.82,8.22,242.51,13.48,3.904,87.91,294.8,0.2024,1,236.34,460.4,59,834,bf268e0f79ee07b9,A
2022-01-12 01:10:00,DESKTOP_AGENT,12157,ISP_D,FIBER,82.62,28.12,208.18,69.85,6.967,44.22,13668.8,0.1108,1,42.81,406.1,1596,2227,cd5b2aa8b65e8b03,D
2022-01-12 01:47:00,DESKTOP_AGENT,14644,ISP_D,CABLE,65.01,6.81,95.51,76.23,4.244,66.63,8316.1,0.1193,1,283.71,1316.0,1885,440,efbd56d5b31dd0a9,D
2022-01-12 02:24:00,DESKTOP_AGENT,21999,ISP_B,FIBER,93.63,49.53,103.79,17.85,5.771,66.95,15877.8,0.627,0,326.19,1052.2,1190,903,9ebb3ae56ebcc405,B
2022-01-12 03:01:00,DESKTOP_AGENT,25270,ISP_D,CABLE,102.97,63.31,60.89,35.87,3.654,22.6,3716.4,0.5149,0,95.21,827.9,1655,554,a118cf31d36336c3,A
2022-01-12 03:38:00,WEB,50329,ISP_A,CELLULAR,122.5,74.86,220.75,0.66,3.179,9.55,12184.4,0.4216,0,278.4,640.5,1007,2159,5265083ae42242d0,B
2022-01-12 04:15:00,WEB,55390,ISP_D,CABLE,31.07,15.02,141.34,59.33,7.764,81.95,11367.5,0.9163,0,104.5,1476.0,1311,1579,999766715cdb6a65,B
2022-01-12 04:52:00,ROUTER_PROBE,12773,ISP_C,CELLULAR,104.74,57.96,209.53,6.74,6.447,95.32,6191.5,0.2612,1,95.38,131.8,1222,2229,dfc3f2c9ac1db580,D
2022-01-12 05:29:00,ROUTER_PROBE,45919,ISP_B,SATELLITE,18.0,3.11,10.01,45.78,4.575,57.99,7726.0,0.7879,1,197.78,229.1,368,1170,aad2d5e2011fc271,B
2022-01-12 06:06:00,MOBILE_APP,24620,ISP_G,FIBER,11.07,3.88,246.08,7.02,5.613,90.88,1146.0,0.2607,1,321.31,180.4,231,465,947a6e5413c585f1,D
2022-01-12 06:43:00,WEB,34188,ISP_B,CELLULAR,25.15,12.61,249.97,15.81,0.043,62.63,9325.8,0.5048,0,213.74,718.4,1547,413,47fd075ec95a840f,A
2022-01-12 07:20:00,WEB,24030,ISP_A,CABLE,34.53,14.43,74.47,25.1,5.212,74.87,2693.6,0.6315,0,63.96,1212.9,692,1890,1567bc5818ac7065,B
2022-01-12 07:57:00,ROUTER_PROBE,6358,ISP_C,FIBER,105.43,37.05,174.93,10.47,5.672,6.12,7782.9,0.8933,1,29.44,717.6,1635,2215,19886ec7ee609ea5,B
2022-01-12 08:34:00,DESKTOP_AGENT,50072,ISP_F,FIBER,109.61,15.11,22.9,29.04,4.758,84.8,3416.5,0.6666,1,332.65,999.7,1506,787,645797eb23cac8f4,B
2022-01-12 09:11:00,DESKTOP_AGENT,55192,ISP_C,CELLULAR,88.8,30.06,51.8,41.45,2.87,44.25,9098.9,0.8548,1,125.41,1141.5,1741,647,c4eec422347a41fc,C
2022-01-12 09:48:00,DESKTOP_AGENT,3414,ISP_E,CABLE,51.57,11.48,50.16,46.95,0.881,46.47,225.3,0.7313,0,229.01,975.0,1537,1807,ab4a94a66492dcd2,C
2022-01-12 10:25:00,WEB,27243,ISP_C,CABLE,28.19,14.87,158.27,62.44,7.521,33.16,16654.8,0.6656,1,349.38,163.1,693,387,269710442e99cf77,C
2022-01-12 11:02:00,MOBILE_APP,10892,ISP_G,CABLE,23.62,9.05,76.47,41.45,3.413,77.93,10457.5,0.6225,1,232.35,1099.3,2313,1798,9805aeb2d4237c79,C
2022-01-12 11:39:00,MOBILE_APP,13426,ISP_E,CELLULAR,53.95,21.92,96.32,17.99,4.072,93.32,6362.0,0.0798,0,208.8,479.7,2301,1933,b623606d7ae74a5c,B
2022-01-12 12:16:00,DESKTOP_AGENT,4384,ISP_E,CELLULAR,71.6,44.79,168.38,68.61,2.441,7.18,7342.7,0.6189,1,28.0,278.6,885,436,588e0347cd7adc9f,C
2022-01-12 12:53:00,MOBILE_APP,30393,ISP_A,CABLE,48.25,33.65,92.32,7.67,6.752,38.42,13495.7,0.6231,1,10.67,431.7,622,184,b086c250635601d8,B
2022-01-12 13:30:00,DESKTOP_AGENT,25213,ISP_A,FIBER,46.34,31.96,87.33,38.45,4.291,90.62,6006.5,0.3958,0,348.13,1138.3,1908,2295,6e24dc8e12d8d45a,B
2022-01-12 14:07:00,DESKTOP_AGENT,12017,ISP_D,FIXED_WIRELESS,78.26,19.43,108.22,79.67,7.998,20.2,17694.6,0.4508,1,107.47,718.1,1254,1782,374d26a0de930fbc,D
2022-01-12 14:44:00,WEB,51894,ISP_F,DSL,53.32,10.46,248.71,54.73,0.949,95.59,10212.6,0.5847,0,56.71,497.6,1511,955,3c3f378fbe02ae8b,A
2022-01-12 15:21:00,WEB,5991,ISP_E,FIXED_WIRELESS,115.06,50.03,207.32,7.87,2.803,76.14,14226.9,0.7458,1,220.08,916.6,10,1266,26e2f32d983e9414,C
2022-01-12 15:58:00,ROUTER_PROBE,6559,ISP_E,CABLE,81.41,23.17,29.98,76.84,0.24,15.09,12584.6,0.112,0,200.98,1208.2,1266,1149,937de11fc7cccc8d,A
2022-01-12 16:35:00,CPE_AGENT,40929,ISP_D,CELLULAR,40.83,28.68,14.25,12.15,5.597,13.63,7908.1,0.7165,1,164.64,281.6,1163,165,e31313d926d466a2,D
2022-01-12 17:12:00,MOBILE_APP,55089,ISP_G,FIBER,101.7,70.61,8.49,25.39,2.983,30.52,15995.9,0.3613,1,280.48,1398.0,1050,684,ae7a88e2404bea81,A
2022-01-12 17:49:00,WEB,50040,ISP_D,CABLE,59.06,28.84,31.94,27.0,7.925,10.51,11236.6,0.6308,1,20.05,194.1,387,1987,bc6f74e74dcd4083,F
2022-01-12 18:26:00,DESKTOP_AGENT,14016,ISP_A,FIBER,65.31,46.81,140.09,71.84,6.929,5.18,5177.3,0.5344,0,217.61,1028.7,1527,518,4f67179b180f7d66,A
2022-01-12 19:03:00,DESKTOP_AGENT,35844,ISP_A,CABLE,39.94,24.9,229.66,21.55,1.707,75.68,1922.8,0.7257,0,117.26,425.4,1501,796,74976afb764b4305,C
2022-01-12 19:40:00,WEB,18827,ISP_E,FIXED_WIRELESS,76.73,17.41,35.17,12.49,7.095,77.09,13235.5,0.4341,0,231.99,1067.8,917,1225,df26ce778f9291b2,B
2022-01-12 20:17:00,MOBILE_APP,33053,ISP_C,DSL,47.96,27.6,231.36,39.86,6.543,6.87,10117.8,0.7146,0,7.95,506.8,2356,1165,1386ebc288f6e2c3,C
2022-01-12 20:54:00,DESKTOP_AGENT,28778,ISP_D,CELLULAR,64.72,42.05,224.73,73.55,3.822,89.37,10519.1,0.7877,1,149.95,683.8,1644,655,d6e8d0e0d15b0111,D
2022-01-12 21:31:00,MOBILE_APP,52195,ISP_C,FIBER,53.21,26.9,170.71,54.87,7.75,35.09,2192.0,0.4482,1,316.04,1457.2,1495,2008,b4e8cea5a5432c29,C
2022-01-12 22:08:00,MOBILE_APP,39222,ISP_C,DSL,97.76,72.06,181.84,9.92,3.337,80.87,4601.9,0.9964,1,21.92,642.8,1522,473,abcb739aca5f791f,B
2022-01-12 22:45:00,MOBILE_APP,2130,ISP_C,FIBER,74.18,37.4,120.78,35.36,0.001,56.74,8572.8,0.6609,0,302.41,636.8,231,1774,3f602531c0016192,C
2022-01-12 23:22:00,DESKTOP_AGENT,22525,ISP_B,DSL,43.31,10.92,236.49,14.36,3.882,2.32,17324.4,0.023,1,218.28,983.8,1743,1100,510f1a1220b40e97,D
2022-01-12 23:59:00,WEB,64402,ISP_A,CELLULAR,88.34,24.33,77.86,47.13,5.395,6.9,1356.5,0.1194,0,149.59,1249.3,1461,2397,795f490cfb638c8c,D
2022-01-13 00:36:00,WEB,29832,ISP_B,FIBER,134.81,31.7,172.82,0.59,7.473,23.38,13152.0,0.1835,0,157.17,1416.9,483,1459,e5d27f8098b62f81,B
2022-01-13 01:13:00,WEB,17606,ISP_C,CELLULAR,129.36,23.78,208.53,65.7,6.839,86.49,3736.2,0.1391,1,322.07,1278.4,1823,154,5941078ce45b5394,F
2022-01-13 01:50:00,ROUTER_PROBE,63054,ISP_E,CABLE,79.23,26.13,71.04,13.32,2.941,49.55,11026.7,0.5597,1,158.02,1301.9,899,2072,9a93277eae8bc83e,D
2022-01-13 02:27:00,MOBILE_APP,12653,ISP_G,FIBER,51.81,5.85,127.13,42.34,1.05,22.56,4921.6,0.6975,1,302.67,1364.3,770,852,17a147d9dea13ae7,C
2022-01-13 03:04:00,WEB,18320,ISP_G,SATELLITE,143.61,55.98,99.34,19.19,1.115,55.66,2038.8,0.7173,1,248.21,1289.7,2278,1286,d339b27831160e9a,D
2022-01-13 03:41:00,MOBILE_APP,32255,ISP_C,CABLE,63.13,9.45,46.65,2.23,1.924,60.14,7315.9,0.2706,0,51.5,215.9,374,2254,7b4caa3a9ea31e85,C
2022-01-13 04:18:00,DESKTOP_AGENT,5767,ISP_A,DSL,120.86,23.1,227.31,4.23,1.648,2.64,14943.5,0.3905,0,8.88,552.3,1902,215,2e3cd3518bb4ca67,A
2022-01-13 04:55:00,ROUTER_PROBE,3360,ISP_B,FIXED_WIRELESS,36.68,16.55,22.36,16.38,0.743,1.97,9993.6,0.9006,0,256.84,282.0,1645,942,22911dd64350487a,A
2022-01-13 05:32:00,WEB,54291,ISP_B,FIBER,60.19,35.99,100.97,38.01,1.663,61.29,6120.3,0.5519,1,158.98,329.5,361,1237,3349c20d949bbfc1,B
2022-01-13 06:09:00,ROUTER_PROBE,19963,ISP_C,CABLE,101.41,37.33,176.0,64.05,4.977,17.05,14223.6,0.1924,1,96.04,1123.1,2103,704,4b2978250bfb114e,A
2022-01-13 06:46:00,WEB,19188,ISP_A,CABLE,76.64,45.47,84.56,0.55,3.89,40.25,11570.5,0.0485,0,310.55,403.4,660,2304,a59f657858431080,B
2022-01-13 07:23:00,DESKTOP_AGENT,35785,ISP_B,CABLE,128.18,42.75,85.81,31.05,0.635,52.27,4048.1,0.8864,0,209.55,755.5,1057,1413,ceb1665b06ba1adf,A
2022-01-13 08:00:00,WEB,18829,ISP_A,DSL,60.34,9.39,61.74,55.57,6.335,23.35,10538.5,0.6477,1,19.98,124.5,547,1239,40276b06c2a20539,B
2022-01-13 08:37:00,DESKTOP_AGENT,56143,ISP_B,FIBER,109.61,60.98,112.33,32.14,7.927,88.96,699.2,0.9878,1,204.66,190.7,2259,986,90d35c5bacb99ba6,A
2022-01-13 09:14:00,WEB,56016,ISP_B,DSL,94.07,65.02,123.77,63.8,4.124,91.59,3780.4,0.413,0,244.46,129.5,1522,716,547f4ade73b3b3d6,A
2022-01-13 09:51:00,DESKTOP_AGENT,19868,ISP_D,FIBER,76.5,20.83,116.43,0.84,0.359,98.97,15368.4,0.0377,1,307.8,508.0,1837,474,66bf5108852edfae,F
2022-01-13 10:28:00,MOBILE_APP,45798,ISP_E,CABLE,168.84,89.11,137.49,77.76,2.764,9.67,11587.4,0.9587,1,213.39,1064.2,217,2059,5dcf8cf550a257f8,B
2022-01-13 11:05:00,DESKTOP_AGENT,48330,ISP_B,SATELLITE,40.71,20.96,169.94,21.43,5.059,38.8,4343.4,0.7224,0,346.09,126.5,658,48,4a5bb13c6a3099a6,A
2022-01-13 11:42:00,DESKTOP_AGENT,59442,ISP_A,DSL,118.46,79.81,178.97,17.01,0.596,47.86,5247.3,0.8134,0,176.52,910.6,1074,2113,9bc3f2d9ccb3795f,B
2022-01-13 12:19:00,WEB,54750,ISP_B,DSL,84.92,55.89,95.62,28.81,7.553,20.98,8949.4,0.1637,0,10.26,1420.1,1321,2302,4cc770ee2c4fbaee,C
